Origin,Destination,Price
Saumur-Rive-Droite,Le Creusot-Montceau-Montchanin,95.0
Le Mans,Douai,92.0
Vannes,Auray,5.8
Colmar,Sélestat,6.0
Arras,Lens,6.3
Nice-Ville,Antibes,6.4
Hazebrouck,St-Omer,6.5
Le Pouliguen,St-Nazaire,6.7
Aime-La Plagne,Moûtiers-Salins-Brides-les-Bains,6.7
Dol,St-Malo,7.2
Sarrebourg,Saverne,7.6
Aix-en-Provence-TGV,Marseille-Blancarde,7.7
Nancy-Ville,Lunéville,8.4
Cherbourg,Valognes,8.7
Vitry-le-François,Châlons-en-Champagne,8.9
Surgères,La Rochelle-Ville,9.3
Nurieux,Bourg-en-Bresse,9.3
Bernay,Lisieux,9.3
Lille-Europe,Douai,9.6
Laval,Vitré,10.0
Hendaye,Bayonne,10.0
Antibes,Monaco-Monte-Carlo,10.0
Rethel,Reims,10.2
Les Sables-d'Olonne,La Roche-sur-Yon,10.6
Nantes,Savenay,10.6
Boulogne-Ville,Rang-du-Fliers-Verton,10.6
Guingamp,Lannion,11.0
Laroche-Migennes,Sens,11.0
Antibes,Menton,11.0
Dax,Orthez,11.4
Lorient,Rosporden,11.5
Angoulême,Ruffec,11.9
Orthez,Lourdes,12.0
Bonneville,Annecy,12.0
Nîmes,Villeneuve-lès-Avignon,12.1
Besançon-Viotte,Dole-Ville,11.9
Vitry-le-François,Bar-le-Duc,12.1
Le Havre,Yvetot,12.5
Dax,Bayonne,12.6
Montélimar,Orange,12.6
Onville,Thionville,12.6
Bayeux,Carentan,12.6
Angers-St-Laud,Ancenis,13.0
Surgères,St-Maixent (Deux-Sèvres),13.6
Lille-Europe,Béthune,13.6
St-Étienne-Châteaucreux,Lyon-St-Exupéry-TGV,13.7
La Roche-sur-Foron,Bellegarde,14.2
Saumur-Rive-Droite,St-Pierre-des-Corps,14.7
Carcassonne,Narbonne,14.6
St-Maixent (Deux-Sèvres),Futuroscope,14.8
La Rochelle-Ville,Niort,14.8
Cagnes-sur-Mer,St-Raphaël-Valescure,14.8
Melun,Sens,15.0
Châteauroux,Vierzon-Ville,15.0
Rethel,Sedan,15.5
Strasbourg-Ville,Colmar,15.0
Reims,Châlons-en-Champagne,15.5
Vitry-le-François,Reims,16.0
Cherbourg,Lison,17.0
Ruffec,Futuroscope,17.0
Le Teil,Villeneuve-lès-Avignon,17.5
Avignon-Centre,Montélimar,17.5
Rennes,St-Malo,17.5
Dijon-Ville,Mouchard,17.5
Strasbourg-Ville,Sarrebourg,17.5
Bordeaux-St-Jean,Marmande,18.0
Châteauroux,La Souterraine,18.0
Rang-du-Fliers-Verton,Calais-Fréthun,18.0
Forbach,Lorraine-TGV,17.5
Bar-le-Duc,Châlons-en-Champagne,18.5
Les Aubrais-Orléans,Vierzon-Ville,18.5
Hendaye,Morcenx,19.0
Orthez,Morcenx,19.0
Lyon-St-Exupéry-TGV,Bourg-en-Bresse,17.5
Bonneville,Aix-les-Bains-Le Revard,19.5
Irun,Dax,19.5
Besançon-Viotte,Montbéliard,20.0
Toulon,St-Raphaël-Valescure,20.0
Aix-les-Bains-Le Revard,Albertville,19.5
Montpellier (CNM),Narbonne,20.0
Bayeux,Valognes,19.0
Rives,Lyon-St-Exupéry-TGV,20.0
Mâcon-Ville,Beaune,20.5
Bellegarde,Sallanches-Combloux-Megève,20.5
Angers-St-Laud,Le Mans,21.0
Ancenis,St-Nazaire,21.0
Dol,Vitré,21.0
Angoulême,Libourne,21.0
Lépin-le-Lac-La Bauche,Landry,21.0
Aime-La Plagne,Aix-les-Bains-Le Revard,21.0
Tours,Poitiers,21.0
Orthez,Tarbes,21.0
Cagnes-sur-Mer,Les Arcs-Draguignan,20.5
Lison,Lisieux,22.0
Valence-TGV,Orange,22.0
Perpignan,Agde,23.0
Frasne,Montbard,23.5
Les Aubrais-Orléans,St-Pierre-des-Corps,23.5
Brest,Guingamp,24.0
Lépin-le-Lac-La Bauche,Cluses,24.0
Massy-TGV,Le Pouliguen,87.0
Surgères,Paris-Montparnasse,89.0
Massy-TGV,Surgères,89.0
St-Maixent (Deux-Sèvres),Paris-Montparnasse,84.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Redon,84.0
Marne-la-Vallée-Chessy,Redon,84.0
Massy-TGV,Redon,84.0
Guingamp,Marne-la-Vallée-Chessy,88.0
Massy-TGV,Facture-Biganos,102.0
Biarritz,Massy-TGV,112.0
Massy-TGV,St-Jean-de-Luz-Ciboure,112.0
Pau,Massy-TGV,112.0
Massy-TGV,Lourdes,118.0
Massy-TGV,Montauban-Ville-Bourbon,109.0
Massy-TGV,Savenay,85.0
Lyon-Part-Dieu,Rennes,108.0
Angers-St-Laud,Lyon-Part-Dieu,96.0
Futuroscope,St-Pierre-des-Corps,20.0
Laval,St-Brieuc,33.0
Angoulême,Arcachon,36.0
Laval,Vannes,36.0
Laval,Guingamp,37.0
Angoulême,St-Pierre-des-Corps,38.0
Laval,Auray,38.0
Le Mans,Redon,40.0
Le Mans,Lamballe,41.0
Le Mans,Les Sables-d'Olonne,41.0
Bordeaux-St-Jean,Poitiers,42.0
Poitiers,Arcachon,49.0
Tours,Libourne,50.0
Le Mans,Plouaret,51.0
Le Mans,Lorient,53.0
Tours,Bordeaux-St-Jean,53.0
Le Mans,Quimperlé,55.0
Le Mans,Quimper,62.0
Châtellerault,Montauban-Ville-Bourbon,66.0
Pau,Châtellerault,69.0
Bordeaux-St-Jean,Vendôme-Villiers-sur-Loir,69.0
La Teste,Poitiers,49.0
Facture-Biganos,Futuroscope,47.0
La Teste,Futuroscope,49.0
Strasbourg-Ville,Bordeaux-St-Jean,165.0
Brest,Paris-Montparnasse,92.0
Lorient,Paris-Montparnasse,91.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Auray,91.0
Quimperlé,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),95.0
Quimperlé,Marne-la-Vallée-Chessy,95.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Poitiers,79.0
Marne-la-Vallée-Chessy,Poitiers,79.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Futuroscope,79.0
Ruffec,Paris-Montparnasse,93.0
Angoulême,Marne-la-Vallée-Chessy,96.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Libourne,99.0
TGV Haute-Picardie,Vannes,106.0
Lille-Europe,Rennes,113.0
Lille-Europe,Lorient,122.0
Lorient,Arras,116.0
Vannes,Douai,116.0
Douai,Auray,116.0
TGV Haute-Picardie,Libourne,120.0
Angoulême,Lille-Europe,120.0
Angoulême,Douai,120.0
Aix-en-Provence-TGV,St-Pierre-des-Corps,125.0
Bordeaux-St-Jean,Lille-Europe,134.0
Aix-en-Provence-TGV,Rennes,148.0
Bordeaux-St-Jean,Massy-TGV,111.0
Angoulême,Massy-TGV,96.0
Paris-Montparnasse,Sablé,72.0
Angers-St-Laud,Paris-Montparnasse,75.0
La Rochelle-Ville,Paris-Montparnasse,94.0
Paris-Montparnasse,St-Brieuc,94.0
Agen,Paris-Montparnasse,120.0
Paris-Montparnasse,Toulouse-Matabiau,121.0
Angers-St-Laud,Massy-TGV,75.0
Massy-TGV,Nantes,88.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),St-Nazaire,88.0
Le Pouliguen,Paris-Montparnasse,88.0
Massy-TGV,Le Croisic,88.0
Le Pouliguen,Marne-la-Vallée-Chessy,88.0
Massy-TGV,La Rochelle-Ville,94.0
Massy-TGV,Redon,94.0
Guingamp,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),98.0
Marne-la-Vallée-Chessy,Vannes,97.0
Massy-TGV,Facture-Biganos,118.0
Paris-Montparnasse,St-Jean-de-Luz-Ciboure,123.0
Évreux-Embranchement,Mantes-la-Jolie,20.5
Conflans-Fin-d'Oise,Rouen-Rive-Droite,35.0
Juvisy,Marne-la-Vallée-Chessy,35.0
Meuse-TGV,Lorraine-TGV,23.5
Lyon-St-Exupéry-TGV,Valence,30.0
Champagne-Ardenne-TGV,Bar-le-Duc,31.0
Meuse-TGV,Thionville,33.0
Aix-en-Provence-TGV,Nîmes,30.0
Avignon-TGV,Marseille-St-Charles,30.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Mantes-la-Jolie,35.0
Conflans-Fin-d'Oise,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),35.0
Juvisy,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),35.0
Mantes-la-Jolie,Marne-la-Vallée-Chessy,35.0
Mantes-la-Jolie,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),35.0
Le Teil,Lyon-Perrache-Voyageurs,35.0
Cherbourg,Chambéry-Challes-les-Eaux,125.0
Chambéry-Challes-les-Eaux,Carentan,125.0
Carentan,Moûtiers-Salins-Brides-les-Bains,125.0
Valognes,Albertville,125.0
Moûtiers-Salins-Brides-les-Bains,Bernay,125.0
Bellegarde,Douai,127.0
Lille-Flandres,Annecy,127.0
Dunkerque,Valence,127.0
Chambéry-Challes-les-Eaux,Rennes,127.0
Brest,Lille-Europe,125.0
Lille-Flandres,Morlaix,125.0
Quimperlé,Douai,125.0
Arras,Quimper,125.0
Rosporden,Douai,125.0
Grenoble,St-Nazaire,125.0
Brest,Le Creusot-Montceau-Montchanin,129.0
Morlaix,Le Creusot-Montceau-Montchanin,129.0
Chambéry-Challes-les-Eaux,Lille-Europe,127.0
Lille-Flandres,Aime-La Plagne,127.0
Lille-Europe,St-Michel-Valloire,127.0
Chambéry-Challes-les-Eaux,Douai,127.0
Lille-Flandres,Cluses,127.0
Lille-Flandres,Landry,127.0
Lille-Flandres,St-Michel-Valloire,127.0
Douai,St-Gervais-les-Bains-Le Fayet,127.0
Dunkerque,Landry,127.0
Dunkerque,St-Jean-de-Maurienne-Arvan,127.0
Dunkerque,St-Gervais-les-Bains-Le Fayet,127.0
Dunkerque,Sallanches-Combloux-Megève,127.0
Grenoble,Douai,127.0
Aix-les-Bains-Le Revard,Douai,127.0
Nantes,Aime-La Plagne,127.0
Nantes,St-Gervais-les-Bains-Le Fayet,127.0
St-Jean-de-Maurienne-Arvan,Nantes,127.0
Annecy,Nantes,127.0
Nantes,Annemasse,127.0
Le Havre,Aix-en-Provence-TGV,129.0
Aix-en-Provence-TGV,Rouen-Rive-Droite,129.0
Angers-St-Laud,Marseille-St-Charles,133.0
Angers-St-Laud,Nîmes,133.0
Laval,Avignon-TGV,133.0
Saumur-Rive-Droite,Montpellier (CNM),133.0
Saumur-Rive-Droite,Nîmes,133.0
Angers-St-Laud,Avignon-TGV,133.0
St-Jean-de-Maurienne-Arvan,Rennes,132.0
Dijon-Ville,Bordeaux-St-Jean,137.0
Avignon-TGV,TGV Haute-Picardie,136.0
Annemasse,St-Brieuc,137.0
Cluses,Lorient,137.0
Moûtiers-Salins-Brides-les-Bains,Vannes,137.0
St-Jean-de-Maurienne-Arvan,Auray,137.0
Modane,Auray,137.0
St-Gervais-les-Bains-Le Fayet,Auray,137.0
Chambéry-Challes-les-Eaux,Guingamp,137.0
St-Gervais-les-Bains-Le Fayet,Redon,137.0
Sallanches-Combloux-Megève,Auray,137.0
Lorient,Sallanches-Combloux-Megève,137.0
Redon,St-Michel-Valloire,137.0
Annecy,Vannes,137.0
Vannes,Aix-les-Bains-Le Revard,137.0
Aix-les-Bains-Le Revard,Redon,137.0
Avignon-TGV,Arras,144.0
Avignon-TGV,Lille-Europe,144.0
Hendaye,TGV Haute-Picardie,144.0
Lille-Flandres,Bayonne,144.0
Lille-Flandres,St-Jean-de-Luz-Ciboure,144.0
Dax,Arras,144.0
Arras,Bayonne,144.0
TGV Haute-Picardie,St-Jean-de-Luz-Ciboure,144.0
Biarritz,Arras,144.0
Hendaye,Arras,144.0
Irun,Douai,144.0
Irun,TGV Haute-Picardie,144.0
Lille-Flandres,Marseille-St-Charles,144.0
Modane,Brest,147.0
Modane,Morlaix,147.0
St-Jean-de-Maurienne-Arvan,Quimper,147.0
Brest,Bourg-St-Maurice,147.0
Bourg-St-Maurice,Quimper,147.0
Morlaix,St-Gervais-les-Bains-Le Fayet,147.0
Aime-La Plagne,Quimper,147.0
Chambéry-Challes-les-Eaux,Morlaix,147.0
Brest,La Roche-sur-Foron,147.0
St-Avre-la-Chambre,Quimper,147.0
La Roche-sur-Foron,Quimper,147.0
Annecy,Quimper,147.0
Lille-Flandres,Toulouse-Matabiau,150.0
Lille-Flandres,Narbonne,150.0
Arras,Narbonne,150.0
Douai,Sète,150.0
Carcassonne,Douai,150.0
Strasbourg-Ville,Libourne,160.0
Lille-Europe,Nice-Ville,155.0
Cannes,Lille-Europe,155.0
Lille-Europe,Antibes,155.0
Nice-Ville,TGV Haute-Picardie,155.0
TGV Haute-Picardie,Les Arcs-Draguignan,155.0
Lille-Flandres,Toulon,155.0
Lille-Flandres,Antibes,155.0
Arras,Toulon,155.0
Vannes,Douai,114.0
Douai,Auray,114.0
Bordeaux-St-Jean,TGV Haute-Picardie,119.0
Angoulême,Lorraine-TGV,119.0
Le Mans,Marseille-St-Charles,125.0
Le Mans,Avignon-TGV,125.0
Bordeaux-St-Jean,Lille-Europe,130.0
Lille-Flandres,Libourne,130.0
Marseille-St-Charles,Rennes,142.0
Aix-en-Provence-TGV,Rennes,142.0
Montpellier (CNM),Rennes,142.0
La Baule-Escoublac,Paris-Montparnasse,87.0
Laval,Paris-Montparnasse,72.0
Paris-Montparnasse,Vitré,72.0
Guingamp,Paris-Montparnasse,88.0
Paris-Montparnasse,Arcachon,102.0
Lourdes,Paris-Montparnasse,118.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Nantes,85.0
Massy-TGV,St-Nazaire,86.0
La Baule-Escoublac,Marne-la-Vallée-Chessy,87.0
Massy-TGV,Niort,84.0
Massy-TGV,St-Maixent (Deux-Sèvres),84.0
Massy-TGV,Rennes,80.0
Guingamp,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),88.0
Lorient,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),88.0
Lorient,Marne-la-Vallée-Chessy,88.0
Massy-TGV,Vannes,88.0
Agen,Massy-TGV,108.0
Massy-TGV,Arcachon,102.0
Irun,Massy-TGV,112.0
Massy-TGV,Orthez,112.0
Laval,Lyon-Perrache-Voyageurs,96.0
Châtellerault,St-Pierre-des-Corps,15.0
Laval,Rennes,16.0
Tours,Futuroscope,20.0
Vendôme-Villiers-sur-Loir,Châtellerault,27.0
Angoulême,Châtellerault,28.5
Laval,Redon,28.5
Laval,Quimperlé,45.0
Bordeaux-St-Jean,Châtellerault,45.0
Le Mans,Vannes,47.0
Laval,Quimper,51.0
Le Mans,Lannion,52.0
Facture-Biganos,St-Pierre-des-Corps,60.0
Le Mans,Brest,62.0
Montauban-Ville-Bourbon,St-Pierre-des-Corps,76.0
Strasbourg-Ville,Poitiers,143.0
Strasbourg-Ville,Futuroscope,143.0
Strasbourg-Ville,Angoulême,151.0
Paris-Montparnasse,St-Malo,85.0
Morlaix,Paris-Montparnasse,91.0
Paris-Montparnasse,Quimper,95.0
Marne-la-Vallée-Chessy,Auray,91.0
Massy-TGV,Morlaix,91.0
Marne-la-Vallée-Chessy,Landerneau,92.0
Quimperlé,Paris-Montparnasse,95.0
Massy-TGV,Rosporden,95.0
Marne-la-Vallée-Chessy,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),35.0
Laval,TGV Haute-Picardie,88.0
Nantes,TGV Haute-Picardie,98.0
Champagne-Ardenne-TGV,Rennes,108.0
Meuse-TGV,Poitiers,106.0
Lorient,TGV Haute-Picardie,106.0
TGV Haute-Picardie,Auray,106.0
TGV Haute-Picardie,Quimper,106.0
Rennes,Douai,113.0
Arras,St-Malo,116.0
Bordeaux-St-Jean,Champagne-Ardenne-TGV,119.0
Lorraine-TGV,Poitiers,116.0
Lorraine-TGV,Futuroscope,116.0
Arras,Auray,116.0
Bordeaux-St-Jean,TGV Haute-Picardie,128.0
Angoulême,Lorraine-TGV,124.0
Bordeaux-St-Jean,Meuse-TGV,134.0
Le Mans,Montpellier (CNM),125.0
Le Mans,Nîmes,125.0
Nîmes,St-Pierre-des-Corps,125.0
Quimperlé,Lille-Europe,131.0
Lille-Europe,Rosporden,131.0
Lille-Flandres,Bordeaux-St-Jean,134.0
Bordeaux-St-Jean,Douai,134.0
Avignon-TGV,Rennes,148.0
Montpellier (CNM),Rennes,148.0
Paris-Montparnasse,Libourne,99.0
Massy-TGV,Châtellerault,78.0
Les Sables-d'Olonne,Paris-Montparnasse,88.0
Paris-Montparnasse,Rennes,93.0
Paris-Montparnasse,Redon,94.0
Guingamp,Paris-Montparnasse,98.0
Pau,Paris-Montparnasse,123.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Nantes,88.0
Pornichet,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),88.0
Marne-la-Vallée-Chessy,Redon,94.0
Guingamp,Marne-la-Vallée-Chessy,98.0
La Teste,Paris-Montparnasse,118.0
Hendaye,Paris-Montparnasse,123.0
Champagne-Ardenne-TGV,Châlons-en-Champagne,11.3
Vitry-le-François,Champagne-Ardenne-TGV,19.0
Mantes-la-Jolie,Conflans-Fin-d'Oise,35.0
Conflans-Fin-d'Oise,Rouen-Rive-Droite,35.0
Laval,Douai,97.0
Lorraine-TGV,Lille-Europe,102.0
Lorraine-TGV,Arras,102.0
Angers-St-Laud,Lille-Flandres,101.0
Angers-St-Laud,Arras,101.0
Saumur-Rive-Droite,Lille-Europe,101.0
Douai,St-Pierre-des-Corps,101.0
Laroche-Migennes,Marseille-St-Charles,95.0
La Roche-sur-Foron,Marne-la-Vallée-Chessy,109.0
La Roche-sur-Foron,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),109.0
Châteauroux,Lille-Europe,105.0
Nice-Ville,Bellegarde,98.0
Antibes,Bellegarde,98.0
Niort,TGV Haute-Picardie,106.0
Le Croisic,Le Creusot-Montceau-Montchanin,107.0
Avignon-TGV,Sens,103.0
Fontainebleau-Avon,Avignon-TGV,103.0
Tours,Lorraine-TGV,106.0
Rives,TGV Haute-Picardie,107.0
Rennes,Le Creusot-Montceau-Montchanin,107.0
Lille-Europe,Poitiers,109.0
Lille-Flandres,Poitiers,109.0
Lille-Europe,Futuroscope,109.0
Melun,Marseille-St-Charles,105.0
Fontainebleau-Avon,Marseille-St-Charles,105.0
Le Croisic,Lille-Europe,108.0
Lille-Europe,Le Creusot-Montceau-Montchanin,111.0
Lille-Europe,Nantes,108.0
Nantes,Douai,108.0
Bordeaux-St-Jean,Valence-TGV,107.0
Lille-Europe,La Souterraine,114.0
Le Havre,Valence,112.0
TGV Haute-Picardie,Valence,116.0
Le Mans,Annecy,113.0
Le Mans,Aix-les-Bains-Le Revard,113.0
Le Pouliguen,Lyon-Part-Dieu,113.0
La Baule-Escoublac,Lyon-Perrache-Voyageurs,113.0
Tours,Chambéry-Challes-les-Eaux,114.0
Angers-St-Laud,Grenoble,115.0
Nancy-Ville,Les Arcs-Draguignan,123.0
Lyon-Part-Dieu,Douai,116.0
Lille-Flandres,Lyon-Perrache-Voyageurs,116.0
Lyon-St-Exupéry-TGV,Lille-Europe,116.0
Dunkerque,Lyon-Part-Dieu,116.0
Lille-Flandres,Lyon-St-Exupéry-TGV,116.0
Lyon-St-Exupéry-TGV,Douai,116.0
Guingamp,Le Creusot-Montceau-Montchanin,116.0
St-Brieuc,Le Creusot-Montceau-Montchanin,116.0
Laval,Valence,116.0
TGV Haute-Picardie,Sallanches-Combloux-Megève,119.0
TGV Haute-Picardie,St-Michel-Valloire,119.0
Bourg-St-Maurice,Rouen-Rive-Droite,121.0
Rouen-Rive-Droite,Albertville,121.0
Le Havre,Bourg-St-Maurice,121.0
Le Havre,Aime-La Plagne,121.0
Le Havre,Landry,121.0
Le Havre,Chambéry-Challes-les-Eaux,121.0
Angers-St-Laud,St-Gervais-les-Bains-Le Fayet,120.0
Angers-St-Laud,Landry,120.0
Angers-St-Laud,Modane,120.0
Angers-St-Laud,Sallanches-Combloux-Megève,120.0
Le Mans,St-Gervais-les-Bains-Le Fayet,120.0
Le Mans,La Roche-sur-Foron,120.0
Guingamp,Lille-Europe,119.0
Lamballe,Lille-Europe,119.0
St-Brieuc,Douai,119.0
Lille-Flandres,Guingamp,119.0
La Rochelle-Ville,Arras,122.0
Neufchâteau,Nice-Ville,124.0
Caen,Chambéry-Challes-les-Eaux,125.0
Caen,Albertville,125.0
Caen,Landry,125.0
Bayeux,Aime-La Plagne,125.0
Albertville,Lisieux,125.0
Bayeux,Landry,125.0
Lison,Bourg-St-Maurice,125.0
Chambéry-Challes-les-Eaux,Nantes,125.0
Cherbourg,Moûtiers-Salins-Brides-les-Bains,125.0
Cherbourg,Landry,125.0
Cherbourg,Albertville,125.0
Chambéry-Challes-les-Eaux,Évreux-Embranchement,125.0
Évreux-Embranchement,Moûtiers-Salins-Brides-les-Bains,125.0
Aime-La Plagne,Bernay,125.0
Annecy,Douai,127.0
Arras,Valence-TGV,127.0
Arras,Valence,127.0
Brest,Arras,125.0
Morlaix,Douai,125.0
Quimper,Douai,125.0
Brive-la-Gaillarde,Lille-Europe,130.0
Lille-Flandres,Moûtiers-Salins-Brides-les-Bains,127.0
Bourg-St-Maurice,Arras,127.0
Aime-La Plagne,Arras,127.0
Dunkerque,Bourg-St-Maurice,127.0
Cluses,Douai,127.0
St-Avre-la-Chambre,Lille-Europe,127.0
Annemasse,Arras,127.0
Dunkerque,Cluses,127.0
Dunkerque,Annemasse,127.0
Dunkerque,St-Michel-Valloire,127.0
Béziers,Nîmes,24.0
Strasbourg-Ville,Lunéville,24.0
Bourg-en-Bresse,Le Creusot-Montceau-Montchanin,24.0
St-Malo,Vitré,24.5
Carentan,Lisieux,25.0
Surgères,Futuroscope,25.0
Morcenx,Tarbes,25.0
Aix-les-Bains-Le Revard,St-Gervais-les-Bains-Le Fayet,25.0
Dijon-Ville,Mâcon-Ville,24.5
Versailles-Chantiers,Rouen-Rive-Droite,25.5
Angers-St-Laud,Savenay,26.0
Lison,Bernay,26.0
Toulon,Antibes,26.0
Chambéry-Challes-les-Eaux,Lyon-Perrache-Voyageurs,26.0
Bordeaux-St-Jean,Morcenx,26.0
Cherbourg,Caen,26.5
Chambéry-Challes-les-Eaux,Sallanches-Combloux-Megève,26.5
Limoges-Bénédictins,Châteauroux,26.5
La Souterraine,Vierzon-Ville,27.0
Dole-Ville,Montbéliard,27.0
Chambéry-Challes-les-Eaux,St-Gervais-les-Bains-Le Fayet,27.0
Lyon-Part-Dieu,Lons-le-Saunier,26.5
Lyon-St-Exupéry-TGV,Lons-le-Saunier,26.5
Brest,St-Brieuc,28.5
Montbard,Chalon-sur-Saône,27.5
Narbonne,Toulouse-Matabiau,28.5
Bourg-St-Maurice,Bourg-en-Bresse,30.0
Le Mans,Ancenis,30.0
Carcassonne,Montpellier (CNM),29.0
Angers-St-Laud,La Roche-sur-Yon,29.0
Brive-la-Gaillarde,La Souterraine,29.0
Mâcon-Loché-TGV,Bellegarde,30.0
Arles,Valence,31.0
Culmont-Chalindrey,Nancy-Ville,30.0
Angers-St-Laud,Les Sables-d'Olonne,32.0
Angers-St-Laud,Redon,32.0
Marmande,Toulouse-Matabiau,32.0
Agen,Libourne,33.0
Lyon-Part-Dieu,Annemasse,33.0
Lorient,Rennes,34.0
Auray,Vitré,34.0
Cannes,Marseille-Blancarde,35.0
Dijon-Ville,Lyon-St-Exupéry-TGV,36.0
Juvisy,Vierzon-Ville,35.0
Sablé,St-Nazaire,36.0
Quimperlé,Rennes,36.0
Grenoble,Mâcon-Ville,36.0
Le Teil,Marseille-St-Charles,36.0
Marseille-St-Charles,Montélimar,36.0
Châlons-en-Champagne,Thionville,37.0
Poitiers,Libourne,38.0
Le Havre,Versailles-Chantiers,38.0
Bréauté-Beuzeville,Massy-TGV,38.0
Sète,Toulouse-Matabiau,38.0
Futuroscope,Libourne,39.0
Aix-en-Provence-TGV,Antibes,39.0
Marseille-Blancarde,Nice-Ville,39.0
Neufchâteau,Chalon-sur-Saône,38.0
Lyon-Part-Dieu,Évian-les-Bains,40.0
St-Étienne-Châteaucreux,Le Creusot-Montceau-Montchanin,40.0
Hendaye,Bordeaux-St-Jean,40.0
Le Havre,Massy-TGV,41.0
Libourne,Montauban-Ville-Bourbon,41.0
Castelnaudary,Nîmes,40.0
Châtellerault,Libourne,41.0
Aix-en-Provence-TGV,Nice-Ville,41.0
La Rochelle-Ville,St-Pierre-des-Corps,42.0
Mâcon-Loché-TGV,Sallanches-Combloux-Megève,42.0
Les Sables-d'Olonne,Sablé,42.0
Facture-Biganos,Tarbes,42.0
Le Mans,Le Pouliguen,44.0
Modane,Lyon-Part-Dieu,45.0
Irun,Libourne,45.0
Pornichet,St-Pierre-des-Corps,45.0
St-Péray,Le Creusot-Montceau-Montchanin,45.0
Dax,Ruffec,46.0
Metz-Ville,Is-sur-Tille,46.0
Le Teil,Hyères,47.0
Hyères,Montélimar,47.0
Nîmes,Toulouse-Matabiau,47.0
Laval,Landerneau,49.0
Lourdes,Libourne,49.0
Villeneuve-lès-Avignon,Cannes,50.0
Villeneuve-lès-Avignon,Antibes,51.0
Onville,Paris-Est,50.0
Strasbourg-Ville,Mouchard,52.0
Juvisy,La Souterraine,52.0
Villeneuve-lès-Avignon,Nice-Ville,53.0
Agen,Montpellier (CNM),55.0
Ruffec,St-Jean-de-Luz-Ciboure,55.0
Limoges-Bénédictins,Juvisy,62.0
Bordeaux-St-Jean,Béziers,64.0
Lyon-Part-Dieu,Toul,63.0
Nancy-Ville,Lyon-Part-Dieu,63.0
Futuroscope,Bayonne,66.0
Biarritz,Futuroscope,67.0
Ruffec,Toulouse-Matabiau,72.0
Brive-la-Gaillarde,Juvisy,72.0
Lourdes,Poitiers,73.0
Lourdes,Futuroscope,73.0
Évreux-Embranchement,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),38.0
Marseille-St-Charles,Sète,37.0
Le Havre,Conflans-Fin-d'Oise,40.0
Champagne-Ardenne-TGV,Lorraine-TGV,42.0
Champagne-Ardenne-TGV,Paris-Est,44.0
Paris-Est,Châlons-en-Champagne,44.0
Avignon-TGV,Hyères,43.0
Metz-Ville,Champagne-Ardenne-TGV,46.0
Valence-TGV,Le Creusot-Montceau-Montchanin,48.0
Valence,Le Creusot-Montceau-Montchanin,48.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Lisieux,51.0
Marseille-St-Charles,Valence,48.0
Aix-en-Provence-TGV,Narbonne,49.0
Le Havre,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),53.0
Le Creusot-Montceau-Montchanin,Sens,53.0
Lille-Europe,Paris-Nord,63.0
Lille-Flandres,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),63.0
Tourcoing,Paris-Nord,63.0
Croix-Wasquehal,Paris-Nord,63.0
Nîmes,Lyon-St-Exupéry-TGV,60.0
Cherbourg,Mantes-la-Jolie,60.0
Dijon-Ville,Valence,57.0
Dunkerque,Marne-la-Vallée-Chessy,66.0
Avignon-TGV,Le Creusot-Montceau-Montchanin,61.0
Lyon-Part-Dieu,Montpellier (CNM),65.0
Avignon-TGV,Nice-Ville,62.0
Fontainebleau-Avon,Le Creusot-Montceau-Montchanin,67.0
Valence-TGV,Les Arcs-Draguignan,65.0
Perpignan,Valence-TGV,65.0
Lyon-St-Exupéry-TGV,Toulon,72.0
Laroche-Migennes,Lyon-Perrache-Voyageurs,73.0
Aix-en-Provence-TGV,Mâcon-Loché-TGV,75.0
Aix-en-Provence-TGV,Bourg-en-Bresse,79.0
